employee_id,location,start_utc,end_utc,duration_hours,position,shift_type,work_category,rest_hours,consecutive_days,hours_worked_last_7d,hours_worked_last_14d,shifts_last_7d,night_shifts_last_14d,day_of_week,day_of_month,month,is_weekend,start_hour_local,estimated_ticket_load,workload_intensity,match_quality,start_hour,consecutive_days_lag,weekend_shifts_last_14d,shift_day,shift_evening,shift_night,rest_penalty,consec_penalty,night_penalty,hours7d_penalty,weekend_penalty,shift_penalty,fatigue_index,predicted_fatigue
SRB_03,Serbia,2025-10-02 09:00:00+00:00,2025-10-02 17:00:00+00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,4.0,40.0,112.0,7,10.0,3,2,10,0,4,1.0,0.125,exact,4,3.0,1.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.25,0.5,0.2460714285714286,0.25989357
SRB_03,Serbia,2025-10-03 09:00:00+00:00,2025-10-03 17:00:00+00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,5.0,40.0,112.0,7,11.0,4,3,10,0,4,1.0,0.125,exact,4,4.0,1.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.25,0.5,0.2460714285714286,0.27587554
SRB_03,Serbia,2025-10-07 05:00:00+00:00,2025-10-07 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,84.0,1.0,40.0,112.0,7,10.0,1,7,10,0,0,1.0,0.125,exact,0,5.0,0.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.0,0.5,0.2385714285714286,0.26125178
SRB_03,Serbia,2025-10-08 05:00:00+00:00,2025-10-08 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2.0,40.0,112.0,7,10.0,2,8,10,0,0,1.0,0.125,exact,0,1.0,0.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.0,0.5,0.2385714285714286,0.24700294
SRB_03,Serbia,2025-10-09 05:00:00+00:00,2025-10-09 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3.0,40.0,112.0,7,10.0,3,9,10,0,0,1.0,0.125,exact,0,2.0,0.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.0,0.5,0.2385714285714286,0.24180342
SRB_03,Serbia,2025-10-10 05:00:00+00:00,2025-10-10 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4.0,40.0,112.0,7,10.0,4,10,10,0,0,1.0,0.125,exact,0,3.0,0.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.0,0.5,0.2385714285714286,0.25231108
SRB_03,Serbia,2025-10-11 05:00:00+00:00,2025-10-11 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,5.0,40.0,112.0,7,10.0,5,11,10,1,0,1.0,0.125,exact,0,4.0,0.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.0,0.5,0.2385714285714286,0.25989768
SRB_03,Serbia,2025-10-13 13:00:00+00:00,2025-10-13 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,48.0,1.0,48.0,112.0,7,10.0,0,13,10,0,8,1.0,0.125,exact,8,5.0,1.0,1,0,0,0.0,0.0,1.0,0.5714285714285714,0.25,0.0,0.2646428571428572,0.23893948
SRB_03,Serbia,2025-10-14 05:00:00+00:00,2025-10-14 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,8.0,2.0,48.0,112.0,7,10.0,1,14,10,0,0,1.0,0.125,exact,0,1.0,1.0,0,0,1,1.0,0.0,1.0,0.5714285714285714,0.25,0.5,0.6746428571428572,0.4639117
SRB_03,Serbia,2025-10-15 05:00:00+00:00,2025-10-15 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3.0,48.0,112.0,7,10.0,2,15,10,0,0,1.0,0.125,exact,0,2.0,1.0,0,0,1,0.0,0.0,1.0,0.5714285714285714,0.25,0.5,0.2746428571428572,0.28856012
SRB_03,Serbia,2025-10-16 05:00:00+00:00,2025-10-16 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4.0,48.0,112.0,7,10.0,3,16,10,0,0,1.0,0.125,exact,0,3.0,1.0,0,0,1,0.0,0.0,1.0,0.5714285714285714,0.25,0.5,0.2746428571428572,0.2898836
SRB_03,Serbia,2025-10-17 05:00:00+00:00,2025-10-17 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,5.0,48.0,112.0,7,10.0,4,17,10,0,0,1.0,0.125,exact,0,4.0,1.0,0,0,1,0.0,0.0,1.0,0.5714285714285714,0.25,0.5,0.2746428571428572,0.297478
SRB_03,Serbia,2025-10-18 05:00:00+00:00,2025-10-18 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,6.0,48.0,112.0,7,10.0,5,18,10,1,0,1.0,0.125,exact,0,5.0,1.0,0,0,1,0.0,0.0,1.0,0.5714285714285714,0.25,0.5,0.2746428571428572,0.3021815
SRB_03,Serbia,2025-10-20 05:00:00+00:00,2025-10-20 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,40.0,1.0,56.0,112.0,7,11.0,0,20,10,0,0,1.0,0.125,exact,0,6.0,2.0,0,0,1,0.0,0.25,1.0,0.8571428571428571,0.5,0.5,0.3732142857142857,0.32992056
SRB_03,Serbia,2025-10-21 05:00:00+00:00,2025-10-21 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2.0,48.0,112.0,7,11.0,1,21,10,0,0,1.0,0.125,exact,0,1.0,2.0,0,0,1,0.0,0.0,1.0,0.5714285714285714,0.5,0.5,0.2821428571428572,0.28180864
SRB_03,Serbia,2025-10-22 05:00:00+00:00,2025-10-22 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3.0,48.0,112.0,7,11.0,2,22,10,0,0,1.0,0.125,exact,0,2.0,2.0,0,0,1,0.0,0.0,1.0,0.5714285714285714,0.5,0.5,0.2821428571428572,0.27301627
SRB_03,Serbia,2025-10-23 05:00:00+00:00,2025-10-23 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4.0,48.0,112.0,7,11.0,3,23,10,0,0,1.0,0.125,exact,0,3.0,2.0,0,0,1,0.0,0.0,1.0,0.5714285714285714,0.5,0.5,0.2821428571428572,0.2778923
SRB_03,Serbia,2025-10-26 05:00:00+00:00,2025-10-26 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,64.0,1.0,40.0,112.0,7,10.0,6,26,10,1,0,1.0,0.125,exact,0,4.0,2.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.5,0.5,0.2535714285714286,0.24929751
SRB_03,Serbia,2025-10-27 05:00:00+00:00,2025-10-27 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2.0,40.0,112.0,7,11.0,0,27,10,0,0,1.0,0.125,exact,0,1.0,3.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.75,0.5,0.2610714285714286,0.257043
SRB_03,Serbia,2025-10-28 05:00:00+00:00,2025-10-28 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3.0,40.0,112.0,7,11.0,1,28,10,0,0,1.0,0.125,exact,0,2.0,2.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.5,0.5,0.2535714285714286,0.25810453
SRB_03,Serbia,2025-10-29 05:00:00+00:00,2025-10-29 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4.0,40.0,112.0,7,11.0,2,29,10,0,0,1.0,0.125,exact,0,3.0,2.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.5,0.5,0.2535714285714286,0.2699569
SRB_03,Serbia,2025-10-30 05:00:00+00:00,2025-10-30 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,5.0,40.0,112.0,7,11.0,3,30,10,0,0,1.0,0.125,exact,0,4.0,2.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.5,0.5,0.2535714285714286,0.2891466
SRB_03,Serbia,2025-11-02 05:00:00+00:00,2025-11-02 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,64.0,1.0,40.0,112.0,7,10.0,6,2,11,1,0,1.0,0.125,exact,0,5.0,2.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.5,0.5,0.2535714285714286,0.26795387
SRB_03,Serbia,2025-11-03 05:00:00+00:00,2025-11-03 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2.0,40.0,112.0,7,10.0,0,3,11,0,0,1.0,0.125,exact,0,1.0,2.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.5,0.5,0.2535714285714286,0.2639145
SRB_03,Serbia,2025-11-04 09:00:00+00:00,2025-11-04 17:00:00+00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,20.0,3.0,40.0,112.0,7,10.0,1,4,11,0,4,1.0,0.125,exact,4,2.0,2.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.5,0.5,0.2535714285714286,0.24464405
SRB_03,Serbia,2025-11-05 09:00:00+00:00,2025-11-05 17:00:00+00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,4.0,40.0,112.0,7,10.0,2,5,11,0,4,1.0,0.125,exact,4,3.0,2.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.5,0.5,0.2535714285714286,0.2625071
SRB_03,Serbia,2025-11-06 09:00:00+00:00,2025-11-06 17:00:00+00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,5.0,40.0,112.0,7,10.0,3,6,11,0,4,1.0,0.125,exact,4,4.0,2.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.5,0.5,0.2535714285714286,0.28060788
SRB_03,Serbia,2025-11-07 05:00:00+00:00,2025-11-07 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,12.0,6.0,48.0,112.0,7,11.0,4,7,11,0,0,1.0,0.125,exact,0,5.0,2.0,0,0,1,0.6666666666666666,0.0,1.0,0.5714285714285714,0.5,0.5,0.5488095238095239,0.33334136
SRB_03,Serbia,2025-11-10 05:00:00+00:00,2025-11-10 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,64.0,1.0,40.0,112.0,7,10.0,0,10,11,0,0,1.0,0.125,exact,0,6.0,1.0,0,0,1,0.0,0.25,1.0,0.2857142857142857,0.25,0.5,0.3085714285714286,0.31017315
SRB_03,Serbia,2025-11-12 09:00:00+00:00,2025-11-12 17:00:00+00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,44.0,1.0,32.0,112.0,7,9.0,2,12,11,0,4,1.0,0.125,exact,4,1.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.25,0.5,0.21750000000000003,0.23552427
SRB_03,Serbia,2025-11-13 09:00:00+00:00,2025-11-13 17:00:00+00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,2.0,32.0,112.0,7,9.0,3,13,11,0,4,1.0,0.125,exact,4,1.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.25,0.5,0.21750000000000003,0.23369174
SRB_03,Serbia,2025-11-14 05:00:00+00:00,2025-11-14 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,12.0,3.0,32.0,112.0,7,10.0,4,14,11,0,0,1.0,0.125,exact,0,2.0,1.0,0,0,1,0.6666666666666666,0.0,1.0,0.0,0.25,0.5,0.4841666666666667,0.25594124
SRB_03,Serbia,2025-11-18 05:00:00+00:00,2025-11-18 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,88.0,1.0,32.0,112.0,7,9.0,1,18,11,0,0,1.0,0.125,exact,0,3.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.5,0.21000000000000002,0.21696237
SRB_03,Serbia,2025-11-19 05:00:00+00:00,2025-11-19 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2.0,40.0,112.0,7,9.0,2,19,11,0,0,1.0,0.125,exact,0,1.0,0.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.0,0.5,0.2385714285714286,0.23304509
SRB_03,Serbia,2025-11-20 05:00:00+00:00,2025-11-20 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3.0,40.0,112.0,7,9.0,3,20,11,0,0,1.0,0.125,exact,0,2.0,0.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.0,0.5,0.2385714285714286,0.24108939
SRB_03,Serbia,2025-11-21 05:00:00+00:00,2025-11-21 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4.0,32.0,112.0,7,8.0,4,21,11,0,0,1.0,0.125,exact,0,3.0,0.0,0,0,1,0.0,0.0,1.0,0.0,0.0,0.5,0.21000000000000002,0.25845703
SRB_03,Serbia,2025-11-22 05:00:00+00:00,2025-11-22 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,5.0,40.0,112.0,7,9.0,5,22,11,1,0,1.0,0.125,exact,0,4.0,0.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.0,0.5,0.2385714285714286,0.26840043
SRB_03,Serbia,2025-11-25 05:00:00+00:00,2025-11-25 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,64.0,1.0,40.0,112.0,7,9.0,1,25,11,0,0,1.0,0.125,exact,0,5.0,1.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.25,0.5,0.2460714285714286,0.2763502
SRB_03,Serbia,2025-11-26 05:00:00+00:00,2025-11-26 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2.0,40.0,112.0,7,10.0,2,26,11,0,0,1.0,0.125,exact,0,1.0,1.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.25,0.5,0.2460714285714286,0.26418024
SRB_03,Serbia,2025-11-27 05:00:00+00:00,2025-11-27 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3.0,40.0,112.0,7,10.0,3,27,11,0,0,1.0,0.125,exact,0,2.0,1.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.25,0.5,0.2460714285714286,0.26017442
SRB_03,Serbia,2025-11-28 05:00:00+00:00,2025-11-28 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4.0,40.0,112.0,7,9.0,4,28,11,0,0,1.0,0.125,exact,0,3.0,1.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.25,0.5,0.2460714285714286,0.2714637
SRB_03,Serbia,2025-11-29 05:00:00+00:00,2025-11-29 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,5.0,40.0,112.0,7,10.0,5,29,11,1,0,1.0,0.125,exact,0,4.0,1.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.25,0.5,0.2460714285714286,0.27744636
SRB_03,Serbia,2025-12-01 05:00:00+00:00,2025-12-01 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,40.0,1.0,48.0,112.0,7,11.0,0,1,12,0,0,1.0,0.125,exact,0,5.0,2.0,0,0,1,0.0,0.0,1.0,0.5714285714285714,0.5,0.5,0.2821428571428572,0.303988
SRB_03,Serbia,2025-12-02 05:00:00+00:00,2025-12-02 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2.0,48.0,112.0,7,11.0,1,2,12,0,0,1.0,0.125,exact,0,1.0,2.0,0,0,1,0.0,0.0,1.0,0.5714285714285714,0.5,0.5,0.2821428571428572,0.27656135
SRB_03,Serbia,2025-12-03 05:00:00+00:00,2025-12-03 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3.0,48.0,112.0,7,11.0,2,3,12,0,0,1.0,0.125,exact,0,2.0,2.0,0,0,1,0.0,0.0,1.0,0.5714285714285714,0.5,0.5,0.2821428571428572,0.27022892
SRB_03,Serbia,2025-12-04 05:00:00+00:00,2025-12-04 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4.0,48.0,112.0,7,11.0,3,4,12,0,0,1.0,0.125,exact,0,3.0,2.0,0,0,1,0.0,0.0,1.0,0.5714285714285714,0.5,0.5,0.2821428571428572,0.27779853
SRB_03,Serbia,2025-12-07 05:00:00+00:00,2025-12-07 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,64.0,1.0,40.0,112.0,7,10.0,6,7,12,1,0,1.0,0.125,exact,0,4.0,2.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.5,0.5,0.2535714285714286,0.25098187
SRB_03,Serbia,2025-12-08 05:00:00+00:00,2025-12-08 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2.0,40.0,112.0,7,11.0,0,8,12,0,0,1.0,0.125,exact,0,1.0,3.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.75,0.5,0.2610714285714286,0.26037273
SRB_03,Serbia,2025-12-09 09:00:00+00:00,2025-12-09 17:00:00+00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,20.0,3.0,40.0,112.0,7,11.0,1,9,12,0,4,1.0,0.125,exact,4,2.0,2.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.5,0.5,0.2535714285714286,0.24483737
SRB_03,Serbia,2025-12-10 09:00:00+00:00,2025-12-10 17:00:00+00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,4.0,40.0,112.0,7,11.0,2,10,12,0,4,1.0,0.125,exact,4,3.0,2.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.5,0.5,0.2535714285714286,0.2641579
SRB_03,Serbia,2025-12-11 09:00:00+00:00,2025-12-11 17:00:00+00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,5.0,40.0,112.0,7,11.0,3,11,12,0,4,1.0,0.125,exact,4,4.0,2.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.5,0.5,0.2535714285714286,0.28200814
SRB_03,Serbia,2025-12-14 05:00:00+00:00,2025-12-14 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,60.0,1.0,40.0,112.0,7,10.0,6,14,12,1,0,1.0,0.125,exact,0,5.0,2.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.5,0.5,0.2535714285714286,0.27657342
SRB_03,Serbia,2025-12-15 05:00:00+00:00,2025-12-15 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2.0,40.0,112.0,7,10.0,0,15,12,0,0,1.0,0.125,exact,0,1.0,2.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.5,0.5,0.2535714285714286,0.2668847
SRB_03,Serbia,2025-12-22 05:00:00+00:00,2025-12-22 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,160.0,1.0,8.0,112.0,7,6.0,0,22,12,0,0,1.0,0.125,exact,0,2.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.25,0.5,0.21750000000000003,0.18470111
SRB_03,Serbia,2025-12-23 05:00:00+00:00,2025-12-23 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2.0,16.0,112.0,7,7.0,1,23,12,0,0,1.0,0.125,exact,0,1.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.25,0.5,0.21750000000000003,0.2130128
SRB_03,Serbia,2025-12-24 05:00:00+00:00,2025-12-24 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3.0,24.0,112.0,7,7.0,2,24,12,0,0,1.0,0.125,exact,0,2.0,1.0,0,0,1,0.0,0.0,1.0,0.0,0.25,0.5,0.21750000000000003,0.22856726
SRB_03,Serbia,2025-12-25 13:00:00+00:00,2025-12-25 21:00:00+00:00,8.0,9. Weekend1 CA MDR,day,canada,24.0,1.0,32.0,112.0,7,6.0,3,25,12,0,8,1.0,0.125,exact,8,3.0,1.0,1,0,0,0.0,0.0,1.0,0.0,0.25,0.0,0.20750000000000002,0.19361518
SRB_03,Serbia,2025-12-26 21:00:00+00:00,2025-12-27 05:00:00+00:00,8.0,7. Afternoon2 CA MDR,evening,canada,24.0,1.0,40.0,112.0,7,6.0,4,26,12,0,16,1.0,0.125,exact,16,1.0,1.0,0,1,0,0.0,0.0,1.0,0.2857142857142857,0.25,0.2,0.2400714285714286,0.3135725
SRB_03,Serbia,2025-12-30 05:00:00+00:00,2025-12-30 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,72.0,1.0,32.0,112.0,7,4.0,1,30,12,0,0,1.0,0.125,exact,0,1.0,0.0,0,0,1,0.0,0.0,0.6666666666666666,0.0,0.0,0.5,0.14333333333333334,0.24886285
SRB_03,Serbia,2025-12-31 05:00:00+00:00,2025-12-31 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2.0,32.0,112.0,7,5.0,2,31,12,0,0,1.0,0.125,exact,0,1.0,0.0,0,0,1,0.0,0.0,0.8333333333333334,0.0,0.0,0.5,0.1766666666666667,0.2683096
SRB_04,Serbia,2025-01-03 05:00:00+00:00,2025-01-03 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,48.0,1.0,0.0,8.0,1,0.0,4,3,1,0,0,1.0,0.125,exact,0,1.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.5,0.01,
SRB_04,Serbia,2025-01-04 05:00:00+00:00,2025-01-04 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2.0,8.0,16.0,2,1.0,5,4,1,1,0,1.0,0.125,exact,0,1.0,0.0,0,0,1,0.0,0.0,0.16666666666666666,0.0,0.0,0.5,0.043333333333333335,
SRB_04,Serbia,2025-01-08 09:00:00+00:00,2025-01-08 17:00:00+00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,92.0,1.0,16.0,24.0,3,2.0,2,8,1,0,4,1.0,0.125,exact,4,2.0,1.0,0,0,1,0.0,0.0,0.3333333333333333,0.0,0.25,0.5,0.08416666666666665,
SRB_04,Serbia,2025-01-09 09:00:00+00:00,2025-01-09 17:00:00+00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,2.0,24.0,32.0,4,3.0,3,9,1,0,4,1.0,0.125,exact,4,1.0,1.0,0,0,1,0.0,0.0,0.5,0.0,0.25,0.5,0.11750000000000001,
SRB_04,Serbia,2025-01-10 09:00:00+00:00,2025-01-10 17:00:00+00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,3.0,32.0,40.0,5,4.0,4,10,1,0,4,1.0,0.125,exact,4,2.0,1.0,0,0,1,0.0,0.0,0.6666666666666666,0.0,0.25,0.5,0.15083333333333335,
SRB_04,Serbia,2025-01-11 05:00:00+00:00,2025-01-11 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,12.0,4.0,32.0,48.0,6,5.0,5,11,1,1,0,1.0,0.125,exact,0,3.0,1.0,0,0,1,0.6666666666666666,0.0,0.8333333333333334,0.0,0.25,0.5,0.45083333333333336,
SRB_04,Serbia,2025-01-13 05:00:00+00:00,2025-01-13 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,40.0,1.0,40.0,56.0,7,6.0,0,13,1,0,0,1.0,0.125,exact,0,4.0,2.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.5,0.5,0.2535714285714286,
SRB_04,Serbia,2025-01-14 05:00:00+00:00,2025-01-14 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2.0,48.0,64.0,7,7.0,1,14,1,0,0,1.0,0.125,exact,0,1.0,2.0,0,0,1,0.0,0.0,1.0,0.5714285714285714,0.5,0.5,0.2821428571428572,
SRB_04,Serbia,2025-01-15 05:00:00+00:00,2025-01-15 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3.0,56.0,72.0,7,8.0,2,15,1,0,0,1.0,0.125,exact,0,2.0,2.0,0,0,1,0.0,0.0,1.0,0.8571428571428571,0.5,0.5,0.3107142857142857,
SRB_04,Serbia,2025-01-16 05:00:00+00:00,2025-01-16 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4.0,56.0,80.0,7,9.0,3,16,1,0,0,1.0,0.125,exact,0,3.0,2.0,0,0,1,0.0,0.0,1.0,0.8571428571428571,0.5,0.5,0.3107142857142857,
SRB_04,Serbia,2025-01-19 08:00:00+00:00,2025-01-19 13:00:00+00:00,5.0,Custom/Unmatched,night,unmatched,67.0,1.0,40.0,85.0,7,9.0,6,19,1,1,3,1.0,0.2,inferred,3,4.0,2.0,0,0,1,0.0,0.0,1.0,0.2857142857142857,0.5,0.5,0.2535714285714286,
SRB_04,Serbia,2025-01-20 05:00:00+00:00,2025-01-20 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2.0,37.0,93.0,7,10.0,0,20,1,0,0,1.0,0.125,exact,0,1.0,3.0,0,0,1,0.0,0.0,1.0,0.17857142857142858,0.75,0.5,0.25035714285714283,
SRB_04,Serbia,2025-01-21 05:00:00+00:00,2025-01-21 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3.0,37.0,101.0,7,11.0,1,21,1,0,0,1.0,0.125,exact,0,2.0,3.0,0,0,1,0.0,0.0,1.0,0.17857142857142858,0.75,0.5,0.25035714285714283,
SRB_04,Serbia,2025-01-22 05:00:00+00:00,2025-01-22 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4.0,37.0,109.0,7,12.0,2,22,1,0,0,1.0,0.125,exact,0,3.0,3.0,0,0,1,0.0,0.0,1.0,0.17857142857142858,0.75,0.5,0.25035714285714283,0.2801867
SRB_04,Serbia,2025-01-23 05:00:00+00:00,2025-01-23 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,5.0,37.0,109.0,7,12.0,3,23,1,0,0,1.0,0.125,exact,0,4.0,2.0,0,0,1,0.0,0.0,1.0,0.17857142857142858,0.5,0.5,0.24285714285714288,0.29344723
SRB_04,Serbia,2025-01-26 05:00:00+00:00,2025-01-26 13:00:00+00:00,8.0,8. Weekend1 RCMT MDR,night,remote,64.0,1.0,45.0,109.0,7,10.0,6,26,1,1,0,1.0,0.125,exact,0,5.0,2.0,0,0,1,0.0,0.0,1.0,0.4642857142857143,0.5,0.5,0.27142857142857146,0.273175
SRB_04,Serbia,2025-02-03 09:00:00+00:00,2025-02-03 17:00:00+00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,188.0,1.0,8.0,109.0,7,5.0,0,3,2,0,4,1.0,0.125,exact,4,1.0,1.0,0,0,1,0.0,0.0,0.8333333333333334,0.0,0.25,0.5,0.1841666666666667,0.17395681
SRB_04,Serbia,2025-02-04 09:00:00+00:00,2025-02-04 17:00:00+00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,2.0,16.0,109.0,7,5.0,1,4,2,0,4,1.0,0.125,exact,4,1.0,1.0,0,0,1,0.0,0.0,0.8333333333333334,0.0,0.25,0.5,0.1841666666666667,0.19552863
SRB_04,Serbia,2025-02-05 09:00:00+00:00,2025-02-05 17:00:00+00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,3.0,24.0,109.0,7,5.0,2,5,2,0,4,1.0,0.125,exact,4,2.0,1.0,0,0,1,0.0,0.0,0.8333333333333334,0.0,0.25,0.5,0.1841666666666667,0.21305929
SRB_04,Serbia,2025-02-06 09:00:00+00:00,2025-02-06 17:00:00+00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,4.0,32.0,109.0,7,5.0,3,6,2,0,4,1.0,0.125,exact,4,3.0,1.0,0,0,1,0.0,0.0,0.8333333333333334,0.0,0.25,0.5,0.1841666666666667,0.23956522
