employee_id,location,start_est,end_est,start_utc,end_utc,duration_hours,shift_template,shift_type,work_category,shift_sequence_number,rest_hours,days_since_last_shift,consecutive_days,hours_worked_last_7_shifts,hours_worked_last_14_shifts,hours_worked_last_7_days,hours_worked_last_14_days,night_shifts_last_14_shifts,night_shifts_last_14_days,day_of_week,day_of_month,month,week_of_year,is_weekend,local_start_hour,estimated_ticket_load,workload_intensity,match_quality
IND_01,India,2025-11-30 22:30:00,2025-12-01 06:30:00,2025-12-01 03:30:00,2025-12-01 11:30:00,8.0,Custom/Unmatched,day,unmatched,87,64.0,2.6666666666666665,1,56.0,112.0,40.0,80.0,0,0,6,30,11,48,True,9,1.0,0.125,inferred
IND_01,India,2025-12-01 22:30:00,2025-12-02 06:30:00,2025-12-02 03:30:00,2025-12-02 11:30:00,8.0,Custom/Unmatched,day,unmatched,88,16.0,0.6666666666666666,2,56.0,112.0,40.0,80.0,0,0,0,1,12,49,False,9,1.0,0.125,inferred
IND_01,India,2025-12-02 22:30:00,2025-12-03 06:30:00,2025-12-03 03:30:00,2025-12-03 11:30:00,8.0,Custom/Unmatched,day,unmatched,89,16.0,0.6666666666666666,3,56.0,112.0,40.0,80.0,0,0,1,2,12,49,False,9,1.0,0.125,inferred
IND_01,India,2025-12-03 22:30:00,2025-12-04 06:30:00,2025-12-04 03:30:00,2025-12-04 11:30:00,8.0,Custom/Unmatched,day,unmatched,90,16.0,0.6666666666666666,4,56.0,112.0,40.0,80.0,0,0,2,3,12,49,False,9,1.0,0.125,inferred
IND_01,India,2025-12-04 22:30:00,2025-12-05 06:30:00,2025-12-05 03:30:00,2025-12-05 11:30:00,8.0,Custom/Unmatched,day,unmatched,91,16.0,0.6666666666666666,5,56.0,112.0,40.0,80.0,0,0,3,4,12,49,False,9,1.0,0.125,inferred
IND_01,India,2025-12-07 22:30:00,2025-12-08 06:30:00,2025-12-08 03:30:00,2025-12-08 11:30:00,8.0,Custom/Unmatched,day,unmatched,92,64.0,2.6666666666666665,1,56.0,112.0,40.0,80.0,0,0,6,7,12,49,True,9,1.0,0.125,inferred
IND_01,India,2025-12-08 22:30:00,2025-12-09 06:30:00,2025-12-09 03:30:00,2025-12-09 11:30:00,8.0,Custom/Unmatched,day,unmatched,93,16.0,0.6666666666666666,2,56.0,112.0,40.0,80.0,0,0,0,8,12,50,False,9,1.0,0.125,inferred
IND_01,India,2025-12-09 22:30:00,2025-12-10 06:30:00,2025-12-10 03:30:00,2025-12-10 11:30:00,8.0,Custom/Unmatched,day,unmatched,94,16.0,0.6666666666666666,3,56.0,112.0,40.0,80.0,0,0,1,9,12,50,False,9,1.0,0.125,inferred
IND_01,India,2025-12-10 22:30:00,2025-12-11 06:30:00,2025-12-11 03:30:00,2025-12-11 11:30:00,8.0,Custom/Unmatched,day,unmatched,95,16.0,0.6666666666666666,4,56.0,112.0,40.0,80.0,0,0,2,10,12,50,False,9,1.0,0.125,inferred
IND_01,India,2025-12-11 22:30:00,2025-12-12 06:30:00,2025-12-12 03:30:00,2025-12-12 11:30:00,8.0,Custom/Unmatched,day,unmatched,96,16.0,0.6666666666666666,5,56.0,112.0,40.0,80.0,0,0,3,11,12,50,False,9,1.0,0.125,inferred
IND_01,India,2025-12-14 22:30:00,2025-12-15 06:30:00,2025-12-15 03:30:00,2025-12-15 11:30:00,8.0,Custom/Unmatched,day,unmatched,97,64.0,2.6666666666666665,1,56.0,112.0,40.0,80.0,0,0,6,14,12,50,True,9,1.0,0.125,inferred
IND_01,India,2025-12-15 22:30:00,2025-12-16 06:30:00,2025-12-16 03:30:00,2025-12-16 11:30:00,8.0,Custom/Unmatched,day,unmatched,98,16.0,0.6666666666666666,2,56.0,112.0,40.0,80.0,0,0,0,15,12,51,False,9,1.0,0.125,inferred
IND_01,India,2025-12-16 22:30:00,2025-12-17 06:30:00,2025-12-17 03:30:00,2025-12-17 11:30:00,8.0,Custom/Unmatched,day,unmatched,99,16.0,0.6666666666666666,3,56.0,112.0,40.0,80.0,0,0,1,16,12,51,False,9,1.0,0.125,inferred
IND_01,India,2025-12-17 22:30:00,2025-12-18 06:30:00,2025-12-18 03:30:00,2025-12-18 11:30:00,8.0,Custom/Unmatched,day,unmatched,100,16.0,0.6666666666666666,4,56.0,112.0,40.0,80.0,0,0,2,17,12,51,False,9,1.0,0.125,inferred
IND_01,India,2025-12-18 22:30:00,2025-12-19 06:30:00,2025-12-19 03:30:00,2025-12-19 11:30:00,8.0,Custom/Unmatched,day,unmatched,101,16.0,0.6666666666666666,5,56.0,112.0,40.0,80.0,0,0,3,18,12,51,False,9,1.0,0.125,inferred
IND_01,India,2025-12-21 22:30:00,2025-12-22 06:30:00,2025-12-22 03:30:00,2025-12-22 11:30:00,8.0,Custom/Unmatched,day,unmatched,102,64.0,2.6666666666666665,1,56.0,112.0,40.0,80.0,0,0,6,21,12,51,True,9,1.0,0.125,inferred
IND_01,India,2025-12-22 22:30:00,2025-12-23 06:30:00,2025-12-23 03:30:00,2025-12-23 11:30:00,8.0,Custom/Unmatched,day,unmatched,103,16.0,0.6666666666666666,2,56.0,112.0,40.0,80.0,0,0,0,22,12,52,False,9,1.0,0.125,inferred
IND_01,India,2025-12-23 22:30:00,2025-12-24 06:30:00,2025-12-24 03:30:00,2025-12-24 11:30:00,8.0,Custom/Unmatched,day,unmatched,104,16.0,0.6666666666666666,3,56.0,112.0,40.0,80.0,0,0,1,23,12,52,False,9,1.0,0.125,inferred
IND_01,India,2025-12-26 00:00:00,2025-12-26 08:00:00,2025-12-26 05:00:00,2025-12-26 13:00:00,8.0,8. Weekend1 RCMT,day,remote,105,41.5,1.7291666666666667,1,56.0,112.0,32.0,72.0,0,0,4,26,12,52,False,10,1.0,0.125,exact
IND_01,India,2025-12-28 22:30:00,2025-12-29 06:30:00,2025-12-29 03:30:00,2025-12-29 11:30:00,8.0,Custom/Unmatched,day,unmatched,106,62.5,2.6041666666666665,1,56.0,112.0,32.0,72.0,0,0,6,28,12,52,True,9,1.0,0.125,inferred
IND_01,India,2025-12-29 22:30:00,2025-12-30 06:30:00,2025-12-30 03:30:00,2025-12-30 11:30:00,8.0,Custom/Unmatched,day,unmatched,107,16.0,0.6666666666666666,2,56.0,112.0,32.0,72.0,0,0,0,29,12,1,False,9,1.0,0.125,inferred
IND_01,India,2025-12-30 22:30:00,2025-12-31 06:30:00,2025-12-31 03:30:00,2025-12-31 11:30:00,8.0,Custom/Unmatched,day,unmatched,108,16.0,0.6666666666666666,3,56.0,112.0,32.0,72.0,0,0,1,30,12,1,False,9,1.0,0.125,inferred
IND_01,India,2025-12-31 22:30:00,2026-01-01 06:30:00,2026-01-01 03:30:00,2026-01-01 11:30:00,8.0,Custom/Unmatched,day,unmatched,109,16.0,0.6666666666666666,4,56.0,112.0,40.0,72.0,0,0,2,31,12,1,False,9,1.0,0.125,inferred
SRB_01,Serbia,2025-01-03 04:00:00,2025-01-03 12:00:00,2025-01-03 09:00:00,2025-01-03 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,1,48.0,2.0,1,8.0,8.0,8.0,8.0,0,0,4,3,1,1,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-01-08 04:00:00,2025-01-08 12:00:00,2025-01-08 09:00:00,2025-01-08 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,2,112.0,4.666666666666667,1,16.0,16.0,16.0,16.0,0,0,2,8,1,2,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-01-09 04:00:00,2025-01-09 12:00:00,2025-01-09 09:00:00,2025-01-09 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,3,16.0,0.6666666666666666,2,24.0,24.0,24.0,24.0,0,0,3,9,1,2,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-01-10 04:00:00,2025-01-10 12:00:00,2025-01-10 09:00:00,2025-01-10 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,4,16.0,0.6666666666666666,3,32.0,32.0,24.0,32.0,0,0,4,10,1,2,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-01-13 04:00:00,2025-01-13 12:00:00,2025-01-13 09:00:00,2025-01-13 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,5,64.0,2.6666666666666665,1,40.0,40.0,32.0,40.0,0,0,0,13,1,3,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-01-14 04:00:00,2025-01-14 12:00:00,2025-01-14 09:00:00,2025-01-14 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,6,16.0,0.6666666666666666,2,48.0,48.0,40.0,48.0,0,0,1,14,1,3,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-01-15 04:00:00,2025-01-15 12:00:00,2025-01-15 09:00:00,2025-01-15 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,7,16.0,0.6666666666666666,3,56.0,56.0,40.0,56.0,0,0,2,15,1,3,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-01-16 04:00:00,2025-01-16 12:00:00,2025-01-16 09:00:00,2025-01-16 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,8,16.0,0.6666666666666666,4,56.0,64.0,40.0,64.0,0,0,3,16,1,3,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-01-17 04:00:00,2025-01-17 12:00:00,2025-01-17 09:00:00,2025-01-17 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,9,16.0,0.6666666666666666,5,56.0,72.0,40.0,64.0,0,0,4,17,1,3,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-01-20 04:00:00,2025-01-20 12:00:00,2025-01-20 09:00:00,2025-01-20 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,10,64.0,2.6666666666666665,1,56.0,80.0,40.0,72.0,0,0,0,20,1,4,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-01-21 04:00:00,2025-01-21 12:00:00,2025-01-21 09:00:00,2025-01-21 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,11,16.0,0.6666666666666666,2,56.0,88.0,40.0,80.0,0,0,1,21,1,4,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-01-22 04:00:00,2025-01-22 12:00:00,2025-01-22 09:00:00,2025-01-22 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,12,16.0,0.6666666666666666,3,56.0,96.0,40.0,80.0,0,0,2,22,1,4,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-01-23 04:00:00,2025-01-23 12:00:00,2025-01-23 09:00:00,2025-01-23 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,13,16.0,0.6666666666666666,4,56.0,104.0,40.0,80.0,0,0,3,23,1,4,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-01-24 04:00:00,2025-01-24 12:00:00,2025-01-24 09:00:00,2025-01-24 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,14,16.0,0.6666666666666666,5,56.0,112.0,40.0,80.0,0,0,4,24,1,4,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-01-27 04:00:00,2025-01-27 12:00:00,2025-01-27 09:00:00,2025-01-27 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,15,64.0,2.6666666666666665,1,56.0,112.0,40.0,80.0,0,0,0,27,1,5,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-01-28 04:00:00,2025-01-28 12:00:00,2025-01-28 09:00:00,2025-01-28 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,16,16.0,0.6666666666666666,2,56.0,112.0,40.0,80.0,0,0,1,28,1,5,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-01-29 04:00:00,2025-01-29 12:00:00,2025-01-29 09:00:00,2025-01-29 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,17,16.0,0.6666666666666666,3,56.0,112.0,40.0,80.0,0,0,2,29,1,5,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-01-30 04:00:00,2025-01-30 12:00:00,2025-01-30 09:00:00,2025-01-30 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,18,16.0,0.6666666666666666,4,56.0,112.0,40.0,80.0,0,0,3,30,1,5,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-01-31 04:00:00,2025-01-31 12:00:00,2025-01-31 09:00:00,2025-01-31 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,19,16.0,0.6666666666666666,5,56.0,112.0,40.0,80.0,0,0,4,31,1,5,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-03 04:00:00,2025-02-03 12:00:00,2025-02-03 09:00:00,2025-02-03 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,20,64.0,2.6666666666666665,1,56.0,112.0,40.0,80.0,0,0,0,3,2,6,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-04 04:00:00,2025-02-04 12:00:00,2025-02-04 09:00:00,2025-02-04 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,21,16.0,0.6666666666666666,2,56.0,112.0,40.0,80.0,0,0,1,4,2,6,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-05 04:00:00,2025-02-05 12:00:00,2025-02-05 09:00:00,2025-02-05 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,22,16.0,0.6666666666666666,3,56.0,112.0,40.0,80.0,0,0,2,5,2,6,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-06 04:00:00,2025-02-06 12:00:00,2025-02-06 09:00:00,2025-02-06 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,23,16.0,0.6666666666666666,4,56.0,112.0,40.0,80.0,0,0,3,6,2,6,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-07 04:00:00,2025-02-07 12:00:00,2025-02-07 09:00:00,2025-02-07 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,24,16.0,0.6666666666666666,5,56.0,112.0,40.0,80.0,0,0,4,7,2,6,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-10 04:00:00,2025-02-10 12:00:00,2025-02-10 09:00:00,2025-02-10 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,25,64.0,2.6666666666666665,1,56.0,112.0,40.0,80.0,0,0,0,10,2,7,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-11 04:00:00,2025-02-11 12:00:00,2025-02-11 09:00:00,2025-02-11 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,26,16.0,0.6666666666666666,2,56.0,112.0,40.0,80.0,0,0,1,11,2,7,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-12 04:00:00,2025-02-12 12:00:00,2025-02-12 09:00:00,2025-02-12 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,27,16.0,0.6666666666666666,3,56.0,112.0,40.0,80.0,0,0,2,12,2,7,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-13 04:00:00,2025-02-13 12:00:00,2025-02-13 09:00:00,2025-02-13 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,28,16.0,0.6666666666666666,4,56.0,112.0,40.0,80.0,0,0,3,13,2,7,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-14 04:00:00,2025-02-14 12:00:00,2025-02-14 09:00:00,2025-02-14 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,29,16.0,0.6666666666666666,5,56.0,112.0,40.0,80.0,0,0,4,14,2,7,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-18 04:00:00,2025-02-18 12:00:00,2025-02-18 09:00:00,2025-02-18 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,30,88.0,3.6666666666666665,1,56.0,112.0,32.0,72.0,0,0,1,18,2,8,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-19 04:00:00,2025-02-19 12:00:00,2025-02-19 09:00:00,2025-02-19 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,31,16.0,0.6666666666666666,2,56.0,112.0,32.0,72.0,0,0,2,19,2,8,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-20 04:00:00,2025-02-20 12:00:00,2025-02-20 09:00:00,2025-02-20 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,32,16.0,0.6666666666666666,3,56.0,112.0,32.0,72.0,0,0,3,20,2,8,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-21 04:00:00,2025-02-21 12:00:00,2025-02-21 09:00:00,2025-02-21 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,33,16.0,0.6666666666666666,4,56.0,112.0,32.0,72.0,0,0,4,21,2,8,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-24 04:00:00,2025-02-24 12:00:00,2025-02-24 09:00:00,2025-02-24 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,34,64.0,2.6666666666666665,1,56.0,112.0,40.0,72.0,0,0,0,24,2,9,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-25 04:00:00,2025-02-25 12:00:00,2025-02-25 09:00:00,2025-02-25 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,35,16.0,0.6666666666666666,2,56.0,112.0,40.0,72.0,0,0,1,25,2,9,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-26 04:00:00,2025-02-26 12:00:00,2025-02-26 09:00:00,2025-02-26 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,36,16.0,0.6666666666666666,3,56.0,112.0,40.0,72.0,0,0,2,26,2,9,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-27 04:00:00,2025-02-27 12:00:00,2025-02-27 09:00:00,2025-02-27 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,37,16.0,0.6666666666666666,4,56.0,112.0,40.0,72.0,0,0,3,27,2,9,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-02-28 04:00:00,2025-02-28 12:00:00,2025-02-28 09:00:00,2025-02-28 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,38,16.0,0.6666666666666666,5,56.0,112.0,40.0,72.0,0,0,4,28,2,9,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-03 04:00:00,2025-03-03 12:00:00,2025-03-03 09:00:00,2025-03-03 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,39,64.0,2.6666666666666665,1,56.0,112.0,40.0,80.0,0,0,0,3,3,10,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-04 04:00:00,2025-03-04 12:00:00,2025-03-04 09:00:00,2025-03-04 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,40,16.0,0.6666666666666666,2,56.0,112.0,40.0,80.0,0,0,1,4,3,10,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-05 04:00:00,2025-03-05 12:00:00,2025-03-05 09:00:00,2025-03-05 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,41,16.0,0.6666666666666666,3,56.0,112.0,40.0,80.0,0,0,2,5,3,10,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-06 04:00:00,2025-03-06 12:00:00,2025-03-06 09:00:00,2025-03-06 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,42,16.0,0.6666666666666666,4,56.0,112.0,40.0,80.0,0,0,3,6,3,10,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-07 04:00:00,2025-03-07 12:00:00,2025-03-07 09:00:00,2025-03-07 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,43,16.0,0.6666666666666666,5,56.0,112.0,40.0,80.0,0,0,4,7,3,10,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-10 04:00:00,2025-03-10 12:00:00,2025-03-10 09:00:00,2025-03-10 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,44,64.0,2.6666666666666665,1,56.0,112.0,40.0,80.0,0,0,0,10,3,11,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-11 04:00:00,2025-03-11 12:00:00,2025-03-11 09:00:00,2025-03-11 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,45,16.0,0.6666666666666666,2,56.0,112.0,40.0,80.0,0,0,1,11,3,11,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-12 04:00:00,2025-03-12 12:00:00,2025-03-12 09:00:00,2025-03-12 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,46,16.0,0.6666666666666666,3,56.0,112.0,40.0,80.0,0,0,2,12,3,11,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-13 04:00:00,2025-03-13 12:00:00,2025-03-13 09:00:00,2025-03-13 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,47,16.0,0.6666666666666666,4,56.0,112.0,40.0,80.0,0,0,3,13,3,11,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-14 04:00:00,2025-03-14 12:00:00,2025-03-14 09:00:00,2025-03-14 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,48,16.0,0.6666666666666666,5,56.0,112.0,40.0,80.0,0,0,4,14,3,11,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-17 04:00:00,2025-03-17 12:00:00,2025-03-17 09:00:00,2025-03-17 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,49,64.0,2.6666666666666665,1,56.0,112.0,40.0,80.0,0,0,0,17,3,12,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-18 04:00:00,2025-03-18 12:00:00,2025-03-18 09:00:00,2025-03-18 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,50,16.0,0.6666666666666666,2,56.0,112.0,40.0,80.0,0,0,1,18,3,12,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-19 04:00:00,2025-03-19 12:00:00,2025-03-19 09:00:00,2025-03-19 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,51,16.0,0.6666666666666666,3,56.0,112.0,40.0,80.0,0,0,2,19,3,12,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-20 04:00:00,2025-03-20 12:00:00,2025-03-20 09:00:00,2025-03-20 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,52,16.0,0.6666666666666666,4,56.0,112.0,40.0,80.0,0,0,3,20,3,12,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-21 04:00:00,2025-03-21 12:00:00,2025-03-21 09:00:00,2025-03-21 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,53,16.0,0.6666666666666666,5,56.0,112.0,40.0,80.0,0,0,4,21,3,12,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-24 04:00:00,2025-03-24 12:00:00,2025-03-24 09:00:00,2025-03-24 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,54,64.0,2.6666666666666665,1,56.0,112.0,40.0,80.0,0,0,0,24,3,13,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-25 04:00:00,2025-03-25 12:00:00,2025-03-25 09:00:00,2025-03-25 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,55,16.0,0.6666666666666666,2,56.0,112.0,40.0,80.0,0,0,1,25,3,13,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-26 04:00:00,2025-03-26 12:00:00,2025-03-26 09:00:00,2025-03-26 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,56,16.0,0.6666666666666666,3,56.0,112.0,40.0,80.0,0,0,2,26,3,13,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-27 04:00:00,2025-03-27 12:00:00,2025-03-27 09:00:00,2025-03-27 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,57,16.0,0.6666666666666666,4,56.0,112.0,40.0,80.0,0,0,3,27,3,13,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-28 04:00:00,2025-03-28 12:00:00,2025-03-28 09:00:00,2025-03-28 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,58,16.0,0.6666666666666666,5,56.0,112.0,40.0,80.0,0,0,4,28,3,13,False,10,1.0,0.125,exact
SRB_01,Serbia,2025-03-31 04:00:00,2025-03-31 12:00:00,2025-03-31 09:00:00,2025-03-31 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,59,64.0,2.6666666666666665,1,56.0,112.0,40.0,80.0,0,0,0,31,3,14,False,11,1.0,0.125,exact
SRB_01,Serbia,2025-04-01 04:00:00,2025-04-01 12:00:00,2025-04-01 09:00:00,2025-04-01 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,60,16.0,0.6666666666666666,2,56.0,112.0,40.0,80.0,0,0,1,1,4,14,False,11,1.0,0.125,exact
SRB_01,Serbia,2025-04-02 04:00:00,2025-04-02 12:00:00,2025-04-02 09:00:00,2025-04-02 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,61,16.0,0.6666666666666666,3,56.0,112.0,40.0,80.0,0,0,2,2,4,14,False,11,1.0,0.125,exact
SRB_01,Serbia,2025-04-03 04:00:00,2025-04-03 12:00:00,2025-04-03 09:00:00,2025-04-03 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,62,16.0,0.6666666666666666,4,56.0,112.0,40.0,80.0,0,0,3,3,4,14,False,11,1.0,0.125,exact
SRB_01,Serbia,2025-04-04 04:00:00,2025-04-04 12:00:00,2025-04-04 09:00:00,2025-04-04 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,63,16.0,0.6666666666666666,5,56.0,112.0,40.0,80.0,0,0,4,4,4,14,False,11,1.0,0.125,exact
SRB_01,Serbia,2025-04-07 04:00:00,2025-04-07 12:00:00,2025-04-07 09:00:00,2025-04-07 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,64,64.0,2.6666666666666665,1,56.0,112.0,40.0,80.0,0,0,0,7,4,15,False,11,1.0,0.125,exact
SRB_01,Serbia,2025-04-08 04:00:00,2025-04-08 12:00:00,2025-04-08 09:00:00,2025-04-08 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,65,16.0,0.6666666666666666,2,56.0,112.0,40.0,80.0,0,0,1,8,4,15,False,11,1.0,0.125,exact
SRB_01,Serbia,2025-04-09 04:00:00,2025-04-09 12:00:00,2025-04-09 09:00:00,2025-04-09 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,66,16.0,0.6666666666666666,3,56.0,112.0,40.0,80.0,0,0,2,9,4,15,False,11,1.0,0.125,exact
SRB_01,Serbia,2025-04-10 04:00:00,2025-04-10 12:00:00,2025-04-10 09:00:00,2025-04-10 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,67,16.0,0.6666666666666666,4,56.0,112.0,40.0,80.0,0,0,3,10,4,15,False,11,1.0,0.125,exact
SRB_01,Serbia,2025-04-11 04:00:00,2025-04-11 12:00:00,2025-04-11 09:00:00,2025-04-11 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,68,16.0,0.6666666666666666,5,56.0,112.0,40.0,80.0,0,0,4,11,4,15,False,11,1.0,0.125,exact
SRB_01,Serbia,2025-04-14 04:00:00,2025-04-14 12:00:00,2025-04-14 09:00:00,2025-04-14 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,69,64.0,2.6666666666666665,1,56.0,112.0,40.0,80.0,0,0,0,14,4,16,False,11,1.0,0.125,exact
SRB_01,Serbia,2025-05-05 04:00:00,2025-05-05 12:00:00,2025-05-05 09:00:00,2025-05-05 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,70,496.0,20.666666666666668,1,56.0,112.0,8.0,8.0,0,0,0,5,5,19,False,11,1.0,0.125,exact
SRB_01,Serbia,2025-05-06 04:00:00,2025-05-06 12:00:00,2025-05-06 09:00:00,2025-05-06 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,71,16.0,0.6666666666666666,2,56.0,112.0,16.0,16.0,0,0,1,6,5,19,False,11,1.0,0.125,exact
SRB_01,Serbia,2025-05-07 04:00:00,2025-05-07 12:00:00,2025-05-07 09:00:00,2025-05-07 17:00:00,8.0,2. Hybrid1 RCMT,day,remote,72,16.0,0.6666666666666666,3,56.0,112.0,24.0,24.0,0,0,2,7,5,19,False,11,1.0,0.125,exact
