employee_id,location,start_utc,end_utc,duration_hours,position,shift_type,work_category,rest_hours,consecutive_days,hours_worked_last_7d,hours_worked_last_14d,shifts_last_7d,night_shifts_last_14d,day_of_week,day_of_month,month,is_weekend,start_hour_local,estimated_ticket_load,workload_intensity,match_quality
SRB_02,Serbia,2025-06-25 13:00:00,2025-06-25 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,3,56.0,112.0,7,9,2,25,6,False,8,1.0,0.125,exact
SRB_02,Serbia,2025-06-26 13:00:00,2025-06-26 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,4,56.0,112.0,7,8,3,26,6,False,8,1.0,0.125,exact
SRB_02,Serbia,2025-06-30 13:00:00,2025-06-30 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,88.0,1,56.0,112.0,7,7,0,30,6,False,8,1.0,0.125,exact
SRB_02,Serbia,2025-07-01 21:00:00,2025-07-02 04:59:00,7.983333333333333,7. Afternoon2 CA MDR,evening,canada,24.0,1,55.983333333333334,111.98333333333333,7,6,1,1,7,False,16,1.0,0.12526096033402923,exact
SRB_02,Serbia,2025-07-28 13:00:00,2025-07-28 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,632.0166666666667,1,55.983333333333334,111.98333333333333,7,5,0,28,7,False,8,1.0,0.125,exact
SRB_02,Serbia,2025-07-29 13:00:00,2025-07-29 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2,55.983333333333334,111.98333333333333,7,4,1,29,7,False,8,1.0,0.125,exact
SRB_02,Serbia,2025-07-30 13:00:00,2025-07-30 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,3,55.983333333333334,111.98333333333333,7,3,2,30,7,False,8,1.0,0.125,exact
SRB_02,Serbia,2025-08-01 13:00:00,2025-08-01 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,40.0,1,55.983333333333334,111.98333333333333,7,2,4,1,8,False,8,1.0,0.125,exact
SRB_02,Serbia,2025-08-04 13:00:00,2025-08-04 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,64.0,1,55.983333333333334,111.98333333333333,7,1,0,4,8,False,8,1.0,0.125,exact
SRB_02,Serbia,2025-08-05 13:00:00,2025-08-05 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2,55.983333333333334,111.98333333333333,7,0,1,5,8,False,8,1.0,0.125,exact
SRB_02,Serbia,2025-08-06 13:00:00,2025-08-06 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,3,56.0,111.98333333333333,7,0,2,6,8,False,8,1.0,0.125,exact
SRB_02,Serbia,2025-08-07 13:00:00,2025-08-07 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,4,56.0,111.98333333333333,7,0,3,7,8,False,8,1.0,0.125,exact
SRB_02,Serbia,2025-08-08 13:00:00,2025-08-08 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,5,56.0,111.98333333333333,7,0,4,8,8,False,8,1.0,0.125,exact
SRB_02,Serbia,2025-08-12 05:00:00,2025-08-12 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,80.0,1,56.0,111.98333333333333,7,1,1,12,8,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-08-13 05:00:00,2025-08-13 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,111.98333333333333,7,2,2,13,8,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-08-14 05:00:00,2025-08-14 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3,56.0,111.98333333333333,7,3,3,14,8,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-08-15 05:00:00,2025-08-15 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4,56.0,111.98333333333333,7,4,4,15,8,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-08-16 05:00:00,2025-08-16 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,5,56.0,112.0,7,5,5,16,8,True,0,1.0,0.125,exact
SRB_02,Serbia,2025-08-19 05:00:00,2025-08-19 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,64.0,1,56.0,112.0,7,6,1,19,8,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-08-20 05:00:00,2025-08-20 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,112.0,7,7,2,20,8,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-08-21 05:00:00,2025-08-21 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3,56.0,112.0,7,8,3,21,8,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-08-22 05:00:00,2025-08-22 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4,56.0,112.0,7,9,4,22,8,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-08-23 05:00:00,2025-08-23 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,5,56.0,112.0,7,10,5,23,8,True,0,1.0,0.125,exact
SRB_02,Serbia,2025-08-25 05:00:00,2025-08-25 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,40.0,1,56.0,112.0,7,11,0,25,8,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-08-26 09:00:00,2025-08-26 17:00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,20.0,2,56.0,112.0,7,12,1,26,8,False,4,1.0,0.125,exact
SRB_02,Serbia,2025-08-27 09:00:00,2025-08-27 17:00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,3,56.0,112.0,7,13,2,27,8,False,4,1.0,0.125,exact
SRB_02,Serbia,2025-08-28 09:00:00,2025-08-28 17:00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,4,56.0,112.0,7,14,3,28,8,False,4,1.0,0.125,exact
SRB_02,Serbia,2025-08-31 05:00:00,2025-08-31 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,60.0,1,56.0,112.0,7,14,6,31,8,True,0,1.0,0.125,exact
SRB_02,Serbia,2025-09-01 05:00:00,2025-09-01 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,112.0,7,14,0,1,9,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-09-16 13:00:00,2025-09-16 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,360.0,1,56.0,112.0,7,13,1,16,9,False,8,1.0,0.125,exact
SRB_02,Serbia,2025-09-17 13:00:00,2025-09-17 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,2,56.0,112.0,7,12,2,17,9,False,8,1.0,0.125,exact
SRB_02,Serbia,2025-09-18 13:00:00,2025-09-18 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,3,56.0,112.0,7,11,3,18,9,False,8,1.0,0.125,exact
SRB_02,Serbia,2025-09-19 13:00:00,2025-09-19 21:00:00,8.0,9. Weekend1 CA MDR,day,canada,16.0,4,56.0,112.0,7,10,4,19,9,False,8,1.0,0.125,exact
SRB_02,Serbia,2025-09-23 05:00:00,2025-09-23 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,80.0,1,56.0,112.0,7,10,1,23,9,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-09-24 05:00:00,2025-09-24 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,112.0,7,10,2,24,9,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-09-25 05:00:00,2025-09-25 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3,56.0,112.0,7,10,3,25,9,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-09-26 05:00:00,2025-09-26 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4,56.0,112.0,7,10,4,26,9,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-09-27 05:00:00,2025-09-27 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,5,56.0,112.0,7,10,5,27,9,True,0,1.0,0.125,exact
SRB_02,Serbia,2025-09-30 05:00:00,2025-09-30 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,64.0,1,56.0,112.0,7,10,1,30,9,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-10-01 05:00:00,2025-10-01 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,112.0,7,10,2,1,10,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-10-02 05:00:00,2025-10-02 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3,56.0,112.0,7,10,3,2,10,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-10-03 05:00:00,2025-10-03 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4,56.0,112.0,7,10,4,3,10,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-10-04 05:00:00,2025-10-04 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,5,56.0,112.0,7,10,5,4,10,True,0,1.0,0.125,exact
SRB_02,Serbia,2025-10-06 05:00:00,2025-10-06 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,40.0,1,56.0,112.0,7,11,0,6,10,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-10-07 05:00:00,2025-10-07 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,112.0,7,12,1,7,10,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-10-08 05:00:00,2025-10-08 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3,56.0,112.0,7,13,2,8,10,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-10-09 05:00:00,2025-10-09 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4,56.0,112.0,7,14,3,9,10,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-10-12 05:00:00,2025-10-12 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,64.0,1,56.0,112.0,7,14,6,12,10,True,0,1.0,0.125,exact
SRB_02,Serbia,2025-10-13 17:30:00,2025-10-14 01:30:00,8.0,Custom/Unmatched,evening,unmatched,28.5,1,56.0,112.0,7,13,0,13,10,False,12,1.0,0.125,inferred
SRB_02,Serbia,2025-10-15 05:00:00,2025-10-15 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,27.5,1,56.0,112.0,7,13,2,15,10,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-10-16 05:00:00,2025-10-16 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,112.0,7,13,3,16,10,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-10-19 05:00:00,2025-10-19 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,64.0,1,56.0,112.0,7,13,6,19,10,True,0,1.0,0.125,exact
SRB_02,Serbia,2025-10-20 05:00:00,2025-10-20 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,112.0,7,13,0,20,10,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-10-21 09:00:00,2025-10-21 17:00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,20.0,3,56.0,112.0,7,13,1,21,10,False,4,1.0,0.125,exact
SRB_02,Serbia,2025-10-22 09:00:00,2025-10-22 17:00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,4,56.0,112.0,7,13,2,22,10,False,4,1.0,0.125,exact
SRB_02,Serbia,2025-10-23 09:00:00,2025-10-23 17:00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,5,56.0,112.0,7,13,3,23,10,False,4,1.0,0.125,exact
SRB_02,Serbia,2025-10-24 05:00:00,2025-10-24 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,12.0,6,56.0,112.0,7,13,4,24,10,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-10-27 05:00:00,2025-10-27 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,64.0,1,56.0,112.0,7,13,0,27,10,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-10-28 09:00:00,2025-10-28 17:00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,20.0,2,56.0,112.0,7,13,1,28,10,False,4,1.0,0.125,exact
SRB_02,Serbia,2025-10-29 09:00:00,2025-10-29 17:00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,3,56.0,112.0,7,13,2,29,10,False,4,1.0,0.125,exact
SRB_02,Serbia,2025-10-30 09:00:00,2025-10-30 17:00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,4,56.0,112.0,7,13,3,30,10,False,4,1.0,0.125,exact
SRB_02,Serbia,2025-10-31 05:00:00,2025-10-31 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,12.0,5,56.0,112.0,7,13,4,31,10,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-04 05:00:00,2025-11-04 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,88.0,1,56.0,112.0,7,14,1,4,11,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-05 05:00:00,2025-11-05 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,112.0,7,14,2,5,11,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-06 05:00:00,2025-11-06 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3,56.0,112.0,7,14,3,6,11,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-07 05:00:00,2025-11-07 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4,56.0,112.0,7,14,4,7,11,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-08 05:00:00,2025-11-08 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,5,56.0,112.0,7,14,5,8,11,True,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-12 05:00:00,2025-11-12 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,88.0,1,56.0,112.0,7,14,2,12,11,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-13 05:00:00,2025-11-13 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,112.0,7,14,3,13,11,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-14 05:00:00,2025-11-14 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3,56.0,112.0,7,14,4,14,11,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-15 05:00:00,2025-11-15 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4,56.0,112.0,7,14,5,15,11,True,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-17 05:00:00,2025-11-17 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,40.0,1,56.0,112.0,7,14,0,17,11,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-18 05:00:00,2025-11-18 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,112.0,7,14,1,18,11,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-19 05:00:00,2025-11-19 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3,56.0,112.0,7,14,2,19,11,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-20 05:00:00,2025-11-20 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4,56.0,112.0,7,14,3,20,11,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-23 05:00:00,2025-11-23 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,64.0,1,56.0,112.0,7,14,6,23,11,True,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-24 05:00:00,2025-11-24 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,112.0,7,14,0,24,11,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-25 05:00:00,2025-11-25 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3,56.0,112.0,7,14,1,25,11,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-26 05:00:00,2025-11-26 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4,56.0,112.0,7,14,2,26,11,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-27 05:00:00,2025-11-27 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,5,56.0,112.0,7,14,3,27,11,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-11-30 05:00:00,2025-11-30 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,64.0,1,56.0,112.0,7,14,6,30,11,True,0,1.0,0.125,exact
SRB_02,Serbia,2025-12-01 05:00:00,2025-12-01 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,112.0,7,14,0,1,12,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-12-02 09:00:00,2025-12-02 17:00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,20.0,3,56.0,112.0,7,14,1,2,12,False,4,1.0,0.125,exact
SRB_02,Serbia,2025-12-03 09:00:00,2025-12-03 17:00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,4,56.0,112.0,7,14,2,3,12,False,4,1.0,0.125,exact
SRB_02,Serbia,2025-12-04 09:00:00,2025-12-04 17:00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,5,56.0,112.0,7,14,3,4,12,False,4,1.0,0.125,exact
SRB_02,Serbia,2025-12-05 05:00:00,2025-12-05 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,12.0,6,56.0,112.0,7,14,4,5,12,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-12-08 05:00:00,2025-12-08 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,64.0,1,56.0,112.0,7,14,0,8,12,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-12-09 05:00:00,2025-12-09 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,112.0,7,14,1,9,12,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-12-10 05:00:00,2025-12-10 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3,56.0,112.0,7,14,2,10,12,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-12-11 05:00:00,2025-12-11 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4,56.0,112.0,7,14,3,11,12,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-12-12 05:00:00,2025-12-12 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,5,56.0,112.0,7,14,4,12,12,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-12-16 05:00:00,2025-12-16 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,88.0,1,56.0,112.0,7,14,1,16,12,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-12-17 05:00:00,2025-12-17 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,112.0,7,14,2,17,12,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-12-18 05:00:00,2025-12-18 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3,56.0,112.0,7,14,3,18,12,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-12-19 05:00:00,2025-12-19 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4,56.0,112.0,7,14,4,19,12,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-12-20 05:00:00,2025-12-20 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,5,56.0,112.0,7,14,5,20,12,True,0,1.0,0.125,exact
SRB_02,Serbia,2025-12-23 09:00:00,2025-12-23 17:00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,68.0,1,56.0,112.0,7,14,1,23,12,False,4,1.0,0.125,exact
SRB_02,Serbia,2025-12-24 09:00:00,2025-12-24 17:00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,2,56.0,112.0,7,14,2,24,12,False,4,1.0,0.125,exact
SRB_02,Serbia,2025-12-25 21:00:00,2025-12-26 05:00:00,8.0,7. Afternoon2 CA MDR,evening,canada,28.0,1,56.0,112.0,7,13,3,25,12,False,16,1.0,0.125,exact
SRB_02,Serbia,2025-12-27 05:00:00,2025-12-27 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,24.0,1,56.0,112.0,7,13,5,27,12,True,0,1.0,0.125,exact
SRB_02,Serbia,2025-12-29 05:00:00,2025-12-29 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,40.0,1,56.0,112.0,7,13,0,29,12,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-12-30 05:00:00,2025-12-30 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,112.0,7,13,1,30,12,False,0,1.0,0.125,exact
SRB_02,Serbia,2025-12-31 05:00:00,2025-12-31 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3,56.0,112.0,7,13,2,31,12,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-01 05:00:00,2025-01-01 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,48.0,1,8.0,8.0,1,1,2,1,1,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-02 05:00:00,2025-01-02 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,16.0,16.0,2,2,3,2,1,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-05 05:00:00,2025-01-05 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,64.0,1,24.0,24.0,3,3,6,5,1,True,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-06 05:00:00,2025-01-06 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,32.0,32.0,4,4,0,6,1,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-07 05:00:00,2025-01-07 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3,40.0,40.0,5,5,1,7,1,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-08 05:00:00,2025-01-08 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4,48.0,48.0,6,6,2,8,1,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-09 05:00:00,2025-01-09 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,5,56.0,56.0,7,7,3,9,1,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-12 05:00:00,2025-01-12 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,64.0,1,56.0,64.0,7,8,6,12,1,True,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-14 05:00:00,2025-01-14 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,40.0,1,56.0,72.0,7,9,1,14,1,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-15 05:00:00,2025-01-15 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,80.0,7,10,2,15,1,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-16 05:00:00,2025-01-16 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3,56.0,88.0,7,11,3,16,1,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-17 05:00:00,2025-01-17 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4,56.0,96.0,7,12,4,17,1,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-18 05:00:00,2025-01-18 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,5,56.0,104.0,7,13,5,18,1,True,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-19 05:00:00,2025-01-19 08:00:00,3.0,Custom/Unmatched,night,unmatched,16.0,6,51.0,107.0,7,14,6,19,1,True,0,1.0,0.3333333333333333,inferred
SRB_03,Serbia,2025-01-21 05:00:00,2025-01-21 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,45.0,1,51.0,107.0,7,14,1,21,1,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-22 05:00:00,2025-01-22 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,51.0,107.0,7,14,2,22,1,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-23 05:00:00,2025-01-23 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3,51.0,107.0,7,14,3,23,1,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-24 05:00:00,2025-01-24 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4,51.0,107.0,7,14,4,24,1,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-25 05:00:00,2025-01-25 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,5,51.0,107.0,7,14,5,25,1,True,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-27 05:00:00,2025-01-27 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,40.0,1,51.0,107.0,7,14,0,27,1,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-28 05:00:00,2025-01-28 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,107.0,7,14,1,28,1,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-29 05:00:00,2025-01-29 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3,56.0,107.0,7,14,2,29,1,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-01-30 05:00:00,2025-01-30 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4,56.0,107.0,7,14,3,30,1,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-02-02 05:00:00,2025-02-02 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,64.0,1,56.0,107.0,7,14,6,2,2,True,0,1.0,0.125,exact
SRB_03,Serbia,2025-02-03 05:00:00,2025-02-03 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,2,56.0,107.0,7,14,0,3,2,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-02-04 05:00:00,2025-02-04 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,3,56.0,107.0,7,14,1,4,2,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-02-05 05:00:00,2025-02-05 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,4,56.0,107.0,7,14,2,5,2,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-02-06 05:00:00,2025-02-06 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,16.0,5,56.0,112.0,7,14,3,6,2,False,0,1.0,0.125,exact
SRB_03,Serbia,2025-02-09 05:00:00,2025-02-09 13:00:00,8.0,8. Weekend1 RCMT MDR,night,remote,64.0,1,56.0,112.0,7,14,6,9,2,True,0,1.0,0.125,exact
SRB_03,Serbia,2025-02-10 09:00:00,2025-02-10 17:00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,20.0,2,56.0,112.0,7,14,0,10,2,False,4,1.0,0.125,exact
SRB_03,Serbia,2025-02-11 09:00:00,2025-02-11 17:00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,3,56.0,112.0,7,14,1,11,2,False,4,1.0,0.125,exact
SRB_03,Serbia,2025-02-12 09:00:00,2025-02-12 17:00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,4,56.0,112.0,7,14,2,12,2,False,4,1.0,0.125,exact
SRB_03,Serbia,2025-02-13 09:00:00,2025-02-13 17:00:00,8.0,2. Hybrid1 RCMT MDR,night,remote,16.0,5,56.0,112.0,7,14,3,13,2,False,4,1.0,0.125,exact
